DataId; RankerBuildTimes; Best10Loss; Best11Loss; Best12Loss; Best13Loss; Best14Loss; Best15Loss; Best16Loss; Best17Loss; Best18Loss; Best19Loss; Best1Loss; Best20Loss; Best21Loss; Best22Loss; Best2Loss; Best3Loss; Best4Loss; Best5Loss; Best6Loss; Best7Loss; Best8Loss; Best9Loss; KendallRankCorrelation; KendallRankCorrelationWithTies; MaxDiff; NDCGAtK_DCGAtK_10; NDCGAtK_DCGAtK_22; NDCGAtK_DCGAtK_3; NDCGAtK_DCGAtK_5; RankerPredictTimes; actual_ranking; classifier_string; fold_number; predicted_ranking
977.0; 13708.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.45689500000000294; 0.0; 0.0; 0.0; 0.2968150000000094; 0.2968150000000094; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.5411255411255411; 0.5347876634233535; 5.886277000000007; 0.8893406779988652; 0.9437446164913035; 0.6671715709029105; 0.8249675862211426; 2.0; IBk, KStar, MultilayerPerceptron, RandomForest, LMT, PART, J48, JRip, REPTree, RandomTree, BayesNet, SGD, Logistic, SimpleLogistic, NaiveBayes, VotedPerceptron, SMO, OneR, ZeroR, DecisionStump, DecisionTable, NaiveBayesMultinomial, ; InstanceBasedLabelRankingKemenyYoung; 0; LMT, RandomForest, J48, IBk, SimpleLogistic, PART, KStar, JRip, Logistic, REPTree, SMO, RandomTree, DecisionTable, MultilayerPerceptron, OneR, SGD, ZeroR, BayesNet, NaiveBayes, DecisionStump, VotedPerceptron, NaiveBayesMultinomial, 
338.0; 13708.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 9.5; 0.0; 0.0; 0.0; 9.5; 0.5; 0.5; 0.5; 0.5; 0.5; 0.0; 0.0; 0.4025974025974026; 0.4134803747230197; 49.5; 0.7546017749310984; 0.90419819575815; 0.604602392008101; 0.650566526647186; 4.0; NaiveBayes, BayesNet, OneR, SMO, Logistic, SimpleLogistic, MultilayerPerceptron, LMT, PART, REPTree, IBk, KStar, DecisionTable, DecisionStump, J48, RandomForest, JRip, RandomTree, ZeroR, NaiveBayesMultinomial, SGD, VotedPerceptron, ; InstanceBasedLabelRankingKemenyYoung; 0; LMT, RandomForest, BayesNet, SimpleLogistic, DecisionTable, DecisionStump, SMO, NaiveBayes, Logistic, KStar, REPTree, JRip, MultilayerPerceptron, PART, J48, ZeroR, RandomTree, OneR, IBk, NaiveBayesMultinomial, SGD, VotedPerceptron, 
962.0; 13708.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.36789299999999514; 0.0; 0.0; 0.0; 0.03344500000000039; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.49783549783549785; 0.5151467104628172; 12.675584999999998; 0.8216286888279393; 0.9352050086200334; 0.7772713798765116; 0.7964446240441851; 2.0; NaiveBayes, SGD, SMO, SimpleLogistic, J48, LMT, IBk, RandomForest, MultilayerPerceptron, KStar, DecisionTable, Logistic, JRip, PART, RandomTree, BayesNet, REPTree, OneR, DecisionStump, VotedPerceptron, ZeroR, NaiveBayesMultinomial, ; InstanceBasedLabelRankingKemenyYoung; 0; BayesNet, RandomForest, SGD, SimpleLogistic, SMO, LMT, IBk, NaiveBayes, Logistic, J48, PART, OneR, DecisionTable, DecisionStump, JRip, RandomTree, MultilayerPerceptron, REPTree, VotedPerceptron, KStar, NaiveBayesMultinomial, ZeroR, 
382.0; 13708.0; NaN; NaN; NaN; NaN; NaN; NaN; NaN; NaN; NaN; NaN; NaN; NaN; NaN; NaN; NaN; NaN; NaN; NaN; NaN; NaN; NaN; NaN; 0.4805194805194805; 0.4868842542702291; NaN; 0.7796506533417636; 0.9152152992585005; 0.7486597062043652; 0.7759852445070914; 5.0; MultilayerPerceptron, SimpleLogistic, LMT, DecisionTable, J48, OneR, DecisionStump, RandomForest, SMO, PART, JRip, Logistic, IBk, NaiveBayes, BayesNet, KStar, RandomTree, ZeroR, REPTree, NaiveBayesMultinomial, SGD, VotedPerceptron, ; InstanceBasedLabelRankingKemenyYoung; 0; LMT, SimpleLogistic, RandomForest, DecisionTable, BayesNet, NaiveBayes, Logistic, SMO, JRip, J48, RandomTree, DecisionStump, PART, MultilayerPerceptron, KStar, IBk, REPTree, OneR, ZeroR, NaiveBayesMultinomial, SGD, VotedPerceptron, 
40663.0; 13708.0; 0.7142860000000013; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 2.6785720000000026; 0.0; 0.0; 0.0; 0.7142860000000013; 0.7142860000000013; 0.7142860000000013; 0.7142860000000013; 0.7142860000000013; 0.7142860000000013; 0.7142860000000013; 0.7142860000000013; 0.7316017316017316; 0.7265205089713186; 60.714286; 0.8730585226807289; 0.9376296494175315; 0.7692607016456228; 0.75912745067331; 6.0; RandomTree, RandomForest, SimpleLogistic, IBk, KStar, Logistic, MultilayerPerceptron, LMT, J48, REPTree, PART, SMO, JRip, DecisionTable, BayesNet, NaiveBayes, OneR, DecisionStump, ZeroR, NaiveBayesMultinomial, SGD, VotedPerceptron, ; InstanceBasedLabelRankingKemenyYoung; 0; LMT, RandomForest, SimpleLogistic, MultilayerPerceptron, KStar, PART, Logistic, J48, SMO, JRip, RandomTree, IBk, DecisionTable, REPTree, BayesNet, NaiveBayes, OneR, DecisionStump, ZeroR, NaiveBayesMultinomial, SGD, VotedPerceptron, 
378.0; 13708.0; NaN; NaN; NaN; NaN; NaN; NaN; NaN; NaN; NaN; NaN; NaN; NaN; NaN; NaN; NaN; NaN; NaN; NaN; NaN; NaN; NaN; NaN; 0.42857142857142855; 0.4571969664946644; NaN; 0.7832685481138353; 0.9251666817478773; 0.7467380204743493; 0.7849608936781923; 4.0; Logistic, MultilayerPerceptron, LMT, SimpleLogistic, DecisionTable, SMO, J48, PART, JRip, DecisionStump, IBk, KStar, NaiveBayes, BayesNet, RandomForest, ZeroR, REPTree, OneR, RandomTree, NaiveBayesMultinomial, SGD, VotedPerceptron, ; InstanceBasedLabelRankingKemenyYoung; 0; SimpleLogistic, LMT, RandomForest, MultilayerPerceptron, SMO, NaiveBayes, BayesNet, KStar, PART, IBk, Logistic, DecisionStump, DecisionTable, JRip, J48, RandomTree, SGD, OneR, REPTree, ZeroR, VotedPerceptron, NaiveBayesMultinomial, 
1162.0; 13708.0; NaN; NaN; NaN; NaN; NaN; NaN; NaN; NaN; NaN; NaN; NaN; NaN; NaN; NaN; NaN; NaN; NaN; NaN; NaN; NaN; NaN; NaN; 0.42857142857142855; 0.4254754294073173; NaN; 0.7755618617844404; 0.9071911748565318; 0.5637621754165689; 0.7290822918471752; 4.0; MultilayerPerceptron, SGD, SMO, SimpleLogistic, LMT, REPTree, RandomForest, NaiveBayes, DecisionStump, NaiveBayesMultinomial, BayesNet, DecisionTable, Logistic, JRip, OneR, J48, PART, IBk, RandomTree, VotedPerceptron, KStar, ZeroR, ; InstanceBasedLabelRankingKemenyYoung; 0; RandomForest, LMT, SimpleLogistic, NaiveBayes, SMO, Logistic, BayesNet, PART, REPTree, MultilayerPerceptron, JRip, J48, SGD, IBk, DecisionTable, VotedPerceptron, RandomTree, DecisionStump, OneR, KStar, NaiveBayesMultinomial, ZeroR, 
814.0; 13708.0; 0.29197100000000376; 0.29197100000000376; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.29197100000000376; 0.0; 0.0; 0.0; 0.29197100000000376; 0.29197100000000376; 0.29197100000000376; 0.29197100000000376; 0.29197100000000376; 0.29197100000000376; 0.29197100000000376; 0.29197100000000376; 0.670995670995671; 0.6565145945290132; 41.89781; 0.8881287332490723; 0.9395312829154024; 0.7539504884046413; 0.8333812432444843; 7.0; IBk, RandomForest, J48, RandomTree, LMT, REPTree, KStar, JRip, PART, BayesNet, DecisionTable, NaiveBayes, OneR, MultilayerPerceptron, DecisionStump, SGD, SMO, SimpleLogistic, VotedPerceptron, ZeroR, Logistic, NaiveBayesMultinomial, ; InstanceBasedLabelRankingKemenyYoung; 0; RandomForest, LMT, MultilayerPerceptron, J48, JRip, RandomTree, PART, KStar, REPTree, BayesNet, DecisionTable, IBk, OneR, NaiveBayes, Logistic, DecisionStump, SMO, SimpleLogistic, SGD, VotedPerceptron, ZeroR, NaiveBayesMultinomial, 
904.0; 13708.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0738259999999968; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.5670995670995671; 0.569570600881783; 83.959732; 0.840448159881514; 0.9672108387844363; 0.9834514567055128; 0.9574505780152608; 7.0; NaiveBayes, LMT, RandomForest, SimpleLogistic, SMO, SGD, Logistic, VotedPerceptron, MultilayerPerceptron, BayesNet, DecisionTable, PART, REPTree, J48, JRip, DecisionStump, OneR, IBk, RandomTree, KStar, ZeroR, NaiveBayesMultinomial, ; InstanceBasedLabelRankingKemenyYoung; 0; RandomForest, LMT, NaiveBayes, JRip, SMO, DecisionTable, SimpleLogistic, PART, J48, REPTree, BayesNet, MultilayerPerceptron, Logistic, SGD, OneR, RandomTree, VotedPerceptron, DecisionStump, IBk, KStar, ZeroR, NaiveBayesMultinomial, 
449.0; 13708.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 64.282828; 0.0; 0.0; 0.0; 20.575756999999996; 8.969696999999996; 3.636362999999996; 3.636362999999996; 3.636362999999996; 3.636362999999996; 0.0; 0.0; 0.0735930735930736; 0.08297259679178737; 64.282828; 0.6201534647044119; 0.8546113430335378; 0.5059516809189745; 0.6024317620050724; 10.0; ZeroR, DecisionStump, REPTree, SimpleLogistic, LMT, JRip, DecisionTable, OneR, RandomForest, SMO, J48, PART, MultilayerPerceptron, NaiveBayes, BayesNet, IBk, KStar, RandomTree, Logistic, NaiveBayesMultinomial, SGD, VotedPerceptron, ; InstanceBasedLabelRankingKemenyYoung; 0; VotedPerceptron, Logistic, SMO, SimpleLogistic, BayesNet, SGD, MultilayerPerceptron, ZeroR, NaiveBayes, LMT, DecisionTable, DecisionStump, REPTree, JRip, J48, PART, OneR, RandomForest, IBk, KStar, RandomTree, NaiveBayesMultinomial, 
40966.0; 13708.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.7316017316017316; 0.7831191564989413; 100.0; 0.9371481453836126; 0.9611364905357392; 0.8421449828585004; 0.8290008332577304; 3.0; MultilayerPerceptron, SMO, SimpleLogistic, PART, J48, LMT, RandomForest, Logistic, KStar, IBk, DecisionTable, JRip, BayesNet, NaiveBayes, RandomTree, DecisionStump, OneR, ZeroR, REPTree, NaiveBayesMultinomial, SGD, VotedPerceptron, ; InstanceBasedLabelRankingKemenyYoung; 0; RandomForest, SMO, IBk, LMT, SimpleLogistic, MultilayerPerceptron, PART, J48, JRip, BayesNet, Logistic, KStar, NaiveBayes, RandomTree, DecisionTable, REPTree, OneR, DecisionStump, ZeroR, NaiveBayesMultinomial, SGD, VotedPerceptron, 
824.0; 13708.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.9567099567099567; 0.9544491002070925; 92.789116; 0.9977255016689164; 0.9980643031584547; 0.9830283958256647; 0.9970647804290633; 2.0; RandomForest, LMT, MultilayerPerceptron, JRip, J48, PART, RandomTree, REPTree, DecisionTable, BayesNet, OneR, KStar, DecisionStump, IBk, SMO, NaiveBayes, Logistic, SimpleLogistic, SGD, VotedPerceptron, ZeroR, NaiveBayesMultinomial, ; InstanceBasedLabelRankingKemenyYoung; 0; RandomForest, LMT, J48, MultilayerPerceptron, JRip, PART, REPTree, RandomTree, DecisionTable, BayesNet, OneR, KStar, DecisionStump, IBk, NaiveBayes, SMO, SimpleLogistic, Logistic, SGD, VotedPerceptron, ZeroR, NaiveBayesMultinomial, 
829.0; 13708.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 5.185186000000002; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.6536796536796536; 0.668147753112814; 86.666667; 0.906332720027794; 0.9768636746721322; 0.9887761327809567; 0.9809020752959896; 9.0; MultilayerPerceptron, LMT, RandomForest, REPTree, JRip, NaiveBayes, BayesNet, DecisionTable, PART, J48, RandomTree, Logistic, SMO, SGD, DecisionStump, KStar, VotedPerceptron, SimpleLogistic, IBk, OneR, ZeroR, NaiveBayesMultinomial, ; InstanceBasedLabelRankingKemenyYoung; 0; RandomForest, MultilayerPerceptron, LMT, JRip, Logistic, REPTree, J48, SMO, PART, SGD, NaiveBayes, KStar, SimpleLogistic, DecisionTable, BayesNet, RandomTree, IBk, OneR, DecisionStump, VotedPerceptron, ZeroR, NaiveBayesMultinomial, 
1117.0; 13708.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.45454545454545453; 0.48241896340988505; 78.0; 0.8079178335543366; 0.9416591483683082; 0.9105663433661135; 0.8076729126387107; 5.0; JRip, RandomForest, REPTree, KStar, DecisionTable, IBk, OneR, BayesNet, MultilayerPerceptron, SimpleLogistic, LMT, Logistic, PART, DecisionStump, SMO, J48, ZeroR, NaiveBayes, RandomTree, NaiveBayesMultinomial, SGD, VotedPerceptron, ; InstanceBasedLabelRankingKemenyYoung; 0; RandomForest, LMT, MultilayerPerceptron, JRip, REPTree, SimpleLogistic, J48, PART, SMO, DecisionTable, Logistic, BayesNet, KStar, OneR, RandomTree, NaiveBayes, IBk, DecisionStump, SGD, ZeroR, VotedPerceptron, NaiveBayesMultinomial, 
1554.0; 13708.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 2.816901999999999; 0.0; 0.0; 0.0; 2.816901999999999; 2.816901999999999; 2.816901999999999; 2.816901999999999; 0.0; 0.0; 0.0; 0.0; 0.5497835497835498; 0.5307477006008803; 53.098592; 0.8926412997106039; 0.9419716645090257; 0.7492804864596634; 0.862632259739065; 1.0; REPTree, J48, RandomForest, LMT, JRip, PART, SMO, OneR, Logistic, SimpleLogistic, RandomTree, DecisionTable, ZeroR, DecisionStump, BayesNet, NaiveBayes, IBk, MultilayerPerceptron, KStar, NaiveBayesMultinomial, SGD, VotedPerceptron, ; InstanceBasedLabelRankingKemenyYoung; 0; RandomForest, LMT, JRip, SMO, SimpleLogistic, REPTree, KStar, DecisionTable, PART, Logistic, J48, NaiveBayes, IBk, BayesNet, OneR, MultilayerPerceptron, RandomTree, DecisionStump, ZeroR, NaiveBayesMultinomial, SGD, VotedPerceptron, 
40683.0; 13708.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.666667000000004; 0.0; 0.0; 0.0; 1.666667000000004; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.6190476190476191; 0.6266412914676673; 75.0; 0.8776156080863328; 0.9537870321260957; 0.8705247519862537; 0.8134889749448121; 1.0; ZeroR, REPTree, SimpleLogistic, JRip, LMT, SMO, VotedPerceptron, OneR, DecisionStump, J48, DecisionTable, SGD, BayesNet, NaiveBayes, RandomForest, Logistic, PART, MultilayerPerceptron, IBk, KStar, RandomTree, NaiveBayesMultinomial, ; InstanceBasedLabelRankingKemenyYoung; 0; SimpleLogistic, SMO, ZeroR, BayesNet, J48, DecisionStump, DecisionTable, REPTree, JRip, LMT, Logistic, OneR, SGD, PART, VotedPerceptron, RandomForest, NaiveBayes, KStar, MultilayerPerceptron, IBk, RandomTree, NaiveBayesMultinomial, 
